"yyyy","mm","day","HH","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2017,10,13,19,30,3.3,0.2,0.05,1.860576688,-2001.482339,0.80216978813715,0.431895839,234.0550733
2017,10,13,20,0,3.3,0.2,0.05,0.358587981,517.0677804,2.42120128386716,0.987155485,126.8155624
2017,10,13,20,30,3.3,0.2,0.05,0.73666438,-30091.63127,2.46852460672362,1.272945568,340.6354547
2017,10,13,21,0,3.3,0.2,0.05,1.035012353,933.9281599,1.33237671549754,0.943272122,87.17445716
2017,10,13,21,30,3.3,0.2,0.05,0.550542715,-433.1685638,3.11151874154728,0.929968283,301.7228421
2017,10,13,22,0,3.3,0.2,0.05,1.379520702,-1260.453652,0.520739006605036,1.468429093,56.39598397
2017,10,13,22,30,3.3,0.2,0.05,1.177876462,-289.5683257,1.62552736857919,1.618090086,87.90509605
2017,10,13,23,0,3.3,0.2,0.05,1.44584212,-5100.353943,0.643884963328078,1.145198446,226.976504
2017,10,13,23,30,3.3,0.2,0.05,1.649525464,-1109.381993,0.440673990609838,1.150475955,250.1341743
2017,10,14,0,0,3.3,0.2,0.05,4.440325742,-183.4017635,0.598425001984376,0.886134564,248.2855599
2017,10,14,0,30,3.3,0.2,0.05,2.9296739,-327.8444489,0.268886593194975,1.010555799,237.6622921
2017,10,14,1,0,3.3,0.2,0.05,3.205232493,-319.0102852,0.341444408359545,1.005917174,234.5749361
2017,10,14,1,30,3.3,0.2,0.05,1.570973224,-623.1821312,1.15861928259459,1.263729214,213.7276725
2017,10,14,2,0,3.3,0.2,0.05,0.892344092,-2495.342109,1.30842929843381,1.25093402,200.0846467
2017,10,14,2,30,3.3,0.2,0.05,0.62027462,-58.20899005,0.346207530247394,0.253905816,258.2116493
2017,10,14,3,0,3.3,0.2,0.05,0.130089132,20.36376605,0.271293199325011,0.116632497,164.3023985
2017,10,14,3,30,3.3,0.2,0.05,0.317237229,32.90959713,0.22248595461287,0.0765,135.1270055
2017,10,14,4,0,3.3,0.2,0.05,0.639130503,-12.23209205,0.126885775404495,0.058,164.7440724
2017,10,14,4,30,3.3,0.2,0.05,1.24589717,27.94529017,0.24,0.0611,167.4529376
2017,10,14,5,0,3.3,0.2,0.05,1.661614333,-5.596302775,0.222710574513201,0.0298,148.9566933
2017,10,14,5,30,3.3,0.2,0.05,0.527946829,-15.77816614,0.876734764908978,0.111230785,75.67360361
2017,10,14,6,0,3.3,0.2,0.05,1.146744577,14.12039015,0.569117350816156,0.0801,84.53575176
2017,10,14,6,30,3.3,0.2,0.05,1.671457448,8.749450809,0.398246548007638,0.0917,111.0710921
2017,10,14,7,0,3.3,0.2,0.05,0.919915888,115.0204242,0.580279996208727,0.119619082,87.31729687
2017,10,14,7,30,3.3,0.2,0.05,0.539793628,6.588537652,0.279642629082191,0.0853,104.6841171
2017,10,14,8,0,3.3,0.2,0.05,0.728383871,52.3236639,0.629434417552774,0.0778,177.4257302
2017,10,14,8,30,3.3,0.2,0.05,0.643782677,12.08881338,0.525691165038942,0.127391598,238.540641
2017,10,14,9,0,3.3,0.2,0.05,1.064804445,64.74270439,0.421490170703897,0.102283162,198.0587653
2017,10,14,9,30,3.3,0.2,0.05,0.803780517,45.77736357,0.263058928759318,0.115129233,192.2003196
2017,10,14,10,0,3.3,0.2,0.05,0.290124132,11.13455961,0.259422435421457,0.122672365,269.2825736
2017,10,14,10,30,3.3,0.2,0.05,0.446489612,-17.112348,0.298831055949679,0.179441677,100.3275616
2017,10,14,11,0,3.3,0.2,0.05,2.859686259,-62.77792375,0.612669503076496,0.212695975,66.79270071
2017,10,14,11,30,3.3,0.2,0.05,3.09547050326549,-999,-999,-999,-999
2017,10,14,12,0,3.3,0.2,0.05,2.896024003,-36.88511327,0.55019387764678,0.205102747,67.0175184
2017,10,14,12,30,3.3,0.2,0.05,2.950430833,-26.45542789,0.780561095622886,0.212533135,79.79525716
2017,10,14,13,0,3.3,0.2,0.05,2.803254077,-36.12992121,0.64280350652435,0.25787897,92.01112541
2017,10,14,13,30,3.3,0.2,0.05,3.638327274,-79.88300861,0.68605248633031,0.261501899,83.16290644
2017,10,14,14,0,3.3,0.2,0.05,2.96424457,-51.05927644,0.642223130228116,0.233140478,79.70579455
2017,10,14,14,30,3.3,0.2,0.05,2.725919789,-54.71610575,0.584403022750567,0.239025488,75.93922098
2017,10,14,15,0,3.3,0.2,0.05,2.824405317,-66.39006279,0.664358752482422,0.202463384,60.46120477
2017,10,14,15,30,3.3,0.2,0.05,2.940137576,-231.8304916,0.541217217944884,0.231959131,54.70296458
2017,10,14,16,0,3.3,0.2,0.05,2.720513589,155.9703608,0.486218234952166,0.225179636,59.96915099
2017,10,14,16,30,3.3,0.2,0.05,3.122241419,40.86675415,0.437771447218751,0.204881877,58.19330037
2017,10,14,17,0,3.3,0.2,0.05,2.35142295,19.1403071,0.394663831633962,0.126548292,64.65790173
2017,10,14,17,30,3.3,0.2,0.05,2.256825576,0.358231768,0.471088977795066,0.0278,113.5232886
2017,10,14,18,0,3.3,0.2,0.05,2.548794577,4.165690689,0.270554985169374,0.0723,109.6133704
2017,10,14,18,30,3.3,0.2,0.05,2.143202763,3.571017743,0.237697286480094,0.0829,109.411466
2017,10,14,19,0,3.3,0.2,0.05,2.618437016,3.886610376,0.344173831079587,0.0863,119.2642447
2017,10,14,19,30,3.3,0.2,0.05,2.627329296,5.434831309,0.292574776766556,0.0623,119.223659
2017,10,14,20,0,3.3,0.2,0.05,2.61911418,3.039395989,0.418586356681629,0.0591,122.1239853
2017,10,14,20,30,3.3,0.2,0.05,3.121857761,4.054535975,0.216794833886788,0.0905,132.0394916
2017,10,14,21,0,3.3,0.2,0.05,2.895864459,3.728803573,0.212367605815953,0.0871,138.8889143
2017,10,14,21,30,3.3,0.2,0.05,2.826416424,1.40630007,0.188148877222268,0.0486,135.9518014
2017,10,14,22,0,3.3,0.2,0.05,2.858534433,1.228084846,0.276767050061961,0.0456,134.6744517
2017,10,14,22,30,3.3,0.2,0.05,2.201635255,23.7575896,0.119582607431014,0.0283,124.3711444
2017,10,14,23,0,3.3,0.2,0.05,0.731400401,6.44692715,1.12227182937112,0.158355211,159.7924828
2017,10,14,23,30,3.3,0.2,0.05,0.899739881,2.857526333,0.320792916068918,0.0615,210.7810668
2017,10,15,0,0,3.3,0.2,0.05,2.041598402,25.1946848,0.542245107861749,0.057,216.527857
2017,10,15,0,30,3.3,0.2,0.05,2.071695512,3.959359731,0.515446472487687,0.0441,225.3057336
2017,10,15,1,0,3.3,0.2,0.05,1.794231045,1.393521314,0.236008474424119,0.0307,213.2507665
2017,10,15,1,30,3.3,0.2,0.05,1.957798054,26.40973278,0.312569992161756,0.0801,215.4924505
2017,10,15,2,0,3.3,0.2,0.05,2.007270822,-166.3721075,0.260768096208106,0.129008612,233.4299125
2017,10,15,2,30,3.3,0.2,0.05,1.972567745,-407.0218983,0.285657137141714,0.101200926,223.787503
2017,10,15,3,0,3.3,0.2,0.05,1.762197473,-53.2384,0.266833281282527,0.129039958,237.7224728
2017,10,15,3,30,3.3,0.2,0.05,1.787040118,-45.12106555,0.322258475450996,0.114894643,223.3787335
2017,10,15,4,0,3.3,0.2,0.05,1.973609902,1906.489725,0.284077454226836,0.0974,224.8796042
2017,10,15,4,30,3.3,0.2,0.05,1.681884376,-152.0630225,0.272396769437525,0.119391406,228.750931
2017,10,15,5,0,3.3,0.2,0.05,1.186599713,-63.5266237,0.523113559373106,0.085,242.9199167
2017,10,15,5,30,3.3,0.2,0.05,0.963677804,-72.31023289,0.611708505744362,0.0832,235.8915377
2017,10,15,6,0,3.3,0.2,0.05,1.572684443,-215.783022,0.664623007426014,0.115919271,232.3381878
2017,10,15,6,30,3.3,0.2,0.05,1.654987098,-221.0062783,0.391151525626579,0.0826,230.6068234
2017,10,15,7,0,3.3,0.2,0.05,1.701891412,206.0739487,0.441760482614731,0.0979,225.3908616
2017,10,15,7,30,3.3,0.2,0.05,1.751902512,97.73823469,0.334693328287255,0.0881,231.6025897
2017,10,15,8,0,3.3,0.2,0.05,1.448640253,63.97504603,0.422413768714989,0.0854,220.2245906
2017,10,15,8,30,3.3,0.2,0.05,1.716136733,474.4209439,0.219544984001001,0.0803,217.1937877
2017,10,15,9,0,3.3,0.2,0.05,1.972672513,-43.5522126,0.381008955275332,0.116133696,224.5300305
2017,10,15,9,30,3.3,0.2,0.05,1.40795177,-12.65439376,0.254165300542777,0.0878,221.8128233
2017,10,15,10,0,3.3,0.2,0.05,2.089464673,-28.17802241,0.485632284758746,0.13602544,241.4870256
2017,10,15,10,30,3.3,0.2,0.05,2.175101706,-24.50380737,0.356613613032369,0.134441604,230.6288384
2017,10,15,11,0,3.3,0.2,0.05,1.92389632,-11.66936387,0.384771297006417,0.120400725,230.1481166
2017,10,15,11,30,3.3,0.2,0.05,2.063226143,-16.29525339,0.320107155496406,0.129267108,241.4267708
2017,10,15,12,0,3.3,0.2,0.05,1.498130966,-5.433048294,0.357257180473675,0.0997,257.8536389
2017,10,15,12,30,3.3,0.2,0.05,1.035059288,-3.593778618,0.206639783197718,0.0895,248.0795774
2017,10,15,13,0,3.3,0.2,0.05,0.879567617,-2.610439759,0.274226184016042,0.0736,249.488866
2017,10,15,13,30,3.3,0.2,0.05,0.572121833,-0.478418398,0.325295948330132,0.0408,291.3663376
2017,10,15,14,0,3.3,0.2,0.05,1.156100776,-3.995432649,0.419238334363641,0.0879,2.833106842
2017,10,15,14,30,3.3,0.2,0.05,2.71519502,-50.50621137,0.560963666381344,0.192524139,3.267862729
2017,10,15,15,0,3.3,0.2,0.05,2.981786958,-56.46118662,0.598214982259722,0.189230871,356.5198859
2017,10,15,15,30,3.3,0.2,0.05,2.480395786,-70.5130671,0.426836754509262,0.168463237,353.7106736
2017,10,15,16,0,3.3,0.2,0.05,1.967833404,14325.18686,0.684067884789222,0.18746008,13.15007357
2017,10,15,16,30,3.3,0.2,0.05,2.32832377,-339.9276412,0.458837916916203,0.148028073,28.97670065
2017,10,15,17,0,3.3,0.2,0.05,2.693718913,226.8609941,0.391377320497752,0.180395651,16.20118031
2017,10,15,17,30,3.3,0.2,0.05,2.118553263,57.53584198,0.433526460553448,0.131458688,10.09061021
2017,10,15,18,0,3.3,0.2,0.05,1.773981425,43.6940956,0.383436837040992,0.14035414,351.6596184
2017,10,15,18,30,3.3,0.2,0.05,0.982363579,111.9762789,0.699446401806457,0.142390042,29.90650775
2017,10,15,19,0,3.3,0.2,0.05,1.948933797,63.06360175,0.850876828336511,0.169133513,7.841255021
2017,10,15,19,30,3.3,0.2,0.05,2.187614665,98.91524753,0.504807612858602,0.205524497,5.193618474
2017,10,15,20,0,3.3,0.2,0.05,1.651942086,128.5082286,0.754901514768648,0.275795285,356.8424113
2017,10,15,20,30,3.3,0.2,0.05,0.707421217,37.47639837,0.360715831368683,0.0777,130.0752662
2017,10,15,21,0,3.3,0.2,0.05,0.79774033,3.114464169,0.481830749330094,0.0358,129.4797623
2017,10,15,21,30,3.3,0.2,0.05,1.097462281,10.13840013,0.213541565040626,0.0456,112.1382107
2017,10,15,22,0,3.3,0.2,0.05,1.149244019,3.299828663,0.206639783197718,0.0403,133.7311919
2017,10,15,22,30,3.3,0.2,0.05,0.954893774,0.23783431,0.126095202129185,0.0293,133.4853476
2017,10,15,23,0,3.3,0.2,0.05,1.448680775,1.251672202,0.316315941741797,0.037,127.6452205
2017,10,15,23,30,3.3,0.2,0.05,1.900522827,0.225187655,0.16583123951777,0.0163,138.8248897
2017,10,16,0,0,3.3,0.2,0.05,1.26276479,-48.72498462,0.546286706775847,0.0702,156.9140309
2017,10,16,0,30,3.3,0.2,0.05,2.509468019,1.752850542,0.234520787991171,0.0629,124.9837488
2017,10,16,1,0,3.3,0.2,0.05,1.783064154,7.26232249,0.399078222908743,0.121326013,118.8209681
2017,10,16,1,30,3.3,0.2,0.05,2.228258073,1.494547447,0.316967416306471,0.0584,121.4960151
2017,10,16,2,0,3.3,0.2,0.05,1.860945741,12.55925126,0.329942026725908,0.10161054,120.8716047
2017,10,16,2,30,3.3,0.2,0.05,1.643847564,5.612924126,0.263058928759318,0.0816,110.7129358
2017,10,16,3,0,3.3,0.2,0.05,1.840722146,3.858761806,0.188414436814168,0.0463,121.9775393
2017,10,16,3,30,3.3,0.2,0.05,1.85494251,1.46453101,0.163401346383682,0.0387,117.3148053
2017,10,16,4,0,3.3,0.2,0.05,1.328656968,6.694354311,0.685919103830765,0.0667,96.30168738
2017,10,16,4,30,3.3,0.2,0.05,0.962177264,4.774358151,0.55207447867113,0.0389,16.3611216
2017,10,16,5,0,3.3,0.2,0.05,1.401277218,-79.21728212,0.244948974278318,0.0998,92.93476388
2017,10,16,5,30,3.3,0.2,0.05,1.76221365,-242.1838204,0.279105714739057,0.128826447,105.5990991
2017,10,16,6,0,3.3,0.2,0.05,0.512035265,-70.23838434,0.294278779391243,0.0624,97.03806775
2017,10,16,6,30,3.3,0.2,0.05,0.360501336,41.62101519,0.357635051414148,0.10935689,164.2754067
2017,10,16,7,0,3.3,0.2,0.05,0.551384756,-7.122979948,0.538784001247253,0.0416,147.382783
2017,10,16,7,30,3.3,0.2,0.05,0.475296806,592.7995616,0.322336578749605,0.158433564,105.9490345
2017,10,16,8,0,3.3,0.2,0.05,0.424193332,-5.949019458,0.307733651068582,0.0495,19.13124355
2017,10,16,8,30,3.3,0.2,0.05,0.210333452,-6.398361948,0.382245121617006,0.0697,167.1113092
2017,10,16,9,0,3.3,0.2,0.05,0.552432548,-6.170371923,0.43361449468393,0.0713,138.5543383
2017,10,16,9,30,3.3,0.2,0.05,1.152156404,-8.423715777,0.334431667160872,0.0913,69.85436045
2017,10,16,10,0,3.3,0.2,0.05,1.442297059,-11.87757914,0.581820862465416,0.118579907,101.4426731
2017,10,16,10,30,3.3,0.2,0.05,1.293359547,-9.874511855,0.512834245151394,0.127102386,144.1935022
2017,10,16,11,0,3.3,0.2,0.05,1.159877296,-14.66490314,0.643838058054974,0.151448527,265.3101969
2017,10,16,11,30,3.3,0.2,0.05,1.58354374,-4.486993417,0.54756980285622,0.0948,302.0572311
2017,10,16,12,0,3.3,0.2,0.05,1.288624654,-3.467168554,0.43110787977025,0.0913,273.7772416
2017,10,16,12,30,3.3,0.2,0.05,1.66667952,-12.56748078,0.528399058477587,0.141842831,265.2403922
2017,10,16,13,0,3.3,0.2,0.05,2.224923233,-21.42412825,0.488631528864031,0.18918318,258.3379268
2017,10,16,13,30,3.3,0.2,0.05,2.414834851,-20.31204585,0.628535270291175,0.174321793,258.0464576
2017,10,16,14,0,3.3,0.2,0.05,2.284569009,-12.52868328,0.581511220012134,0.142389204,236.0382229
2017,10,16,14,30,3.3,0.2,0.05,2.931369091,-49.03542643,0.717721210498896,0.206950881,244.2941669
2017,10,16,15,0,3.3,0.2,0.05,3.238974223,-72.54669366,0.569562176588298,0.242419871,258.2213837
2017,10,16,15,30,3.3,0.2,0.05,2.862539738,-53.32894728,0.736102539052814,0.193744647,253.3867412
2017,10,16,16,0,3.3,0.2,0.05,2.457371645,-36.73867036,0.514948913971085,0.185274462,234.9958317
2017,10,16,16,30,3.3,0.2,0.05,2.66234661365109,-999,-999,-999,-999
2017,10,16,17,0,3.3,0.2,0.05,2.38763801558698,-999,-999,-999,-999
2017,10,16,17,30,3.3,0.2,0.05,1.78694188115347,-999,-999,-999,-999
2017,10,16,18,0,3.3,0.2,0.05,1.599224339143,-999,-999,-999,-999
2017,10,16,18,30,3.3,0.2,0.05,1.77503784190403,-999,-999,-999,-999
2017,10,16,19,0,3.3,0.2,0.05,1.89407823439847,-999,-999,-999,-999
2017,10,16,19,30,3.3,0.2,0.05,1.64958758212142,-999,-999,-999,-999
2017,10,16,20,0,3.3,0.2,0.05,1.42432653170885,-999,-999,-999,-999
2017,10,16,20,30,3.3,0.2,0.05,1.45271308684214,-999,-999,-999,-999
2017,10,16,21,0,3.3,0.2,0.05,1.45820725880343,-999,-999,-999,-999
2017,10,16,21,30,3.3,0.2,0.05,1.42798931301637,-999,-999,-999,-999
2017,10,16,22,0,3.3,0.2,0.05,1.51498036907001,-999,-999,-999,-999
2017,10,16,22,30,3.3,0.2,0.05,1.43897765693894,-999,-999,-999,-999
2017,10,16,23,0,3.3,0.2,0.05,1.40692832049813,-999,-999,-999,-999
2017,10,16,23,30,3.3,0.2,0.05,1.21371660652637,-999,-999,-999,-999
2017,10,17,0,0,3.3,0.2,0.05,0.962816086961156,-999,-999,-999,-999
2017,10,17,0,30,3.3,0.2,0.05,1.00035959536325,-999,-999,-999,-999
2017,10,17,1,0,3.3,0.2,0.05,0.66155232441752,-999,-999,-999,-999
2017,10,17,1,30,3.3,0.2,0.05,0.613936167419742,-999,-999,-999,-999
2017,10,17,2,0,3.3,0.2,0.05,0.576392659017647,-999,-999,-999,-999
2017,10,17,2,30,3.3,0.2,0.05,0.693601660858332,-999,-999,-999,-999
2017,10,17,3,0,3.3,0.2,0.05,0.558994447806921,-999,-999,-999,-999
2017,10,17,3,30,3.3,0.2,0.05,1.0818564794556,-999,-999,-999,-999
2017,10,17,4,0,3.3,0.2,0.05,0.487570212310253,-999,-999,-999,-999
2017,10,17,4,30,3.3,0.2,0.05,0.42713432073615,-999,-999,-999,-999
2017,10,17,5,0,3.3,0.2,0.05,0.628587292649827,-999,-999,-999,-999
2017,10,17,5,30,3.3,0.2,0.05,1.52047454103129,-999,-999,-999,-999
2017,10,17,6,0,3.3,0.2,0.05,1.46003864945719,-999,-999,-999,-999
2017,10,17,6,30,3.3,0.2,0.05,1.24118746633278,-999,-999,-999,-999
2017,10,17,7,0,3.3,0.2,0.05,0.92069410192466,-999,-999,-999,-999
2017,10,17,7,30,3.3,0.2,0.05,0.760447419720598,-999,-999,-999,-999
2017,10,17,8,0,3.3,0.2,0.05,1.34466103827026,-999,-999,-999,-999
2017,10,17,8,30,3.3,0.2,0.05,1.29521349061872,-999,-999,-999,-999
2017,10,17,9,0,3.3,0.2,0.05,0.460099352503843,-999,-999,-999,-999
2017,10,17,9,30,3.3,0.2,0.05,0.568151401075724,-999,-999,-999,-999
2017,10,17,10,0,3.3,0.2,0.05,0.553500275845639,-999,-999,-999,-999
2017,10,17,10,30,3.3,0.2,0.05,0.936910561,-20.89974042,0.324307539227814,0.160529671,58.35220372
2017,10,17,11,0,3.3,0.2,0.05,2.132847904,-58.76868832,0.51435905941278,0.184597485,70.66710492
2017,10,17,11,30,3.3,0.2,0.05,2.972722411,-274.0361243,0.522945217016085,0.230188491,97.52232436
2017,10,17,12,0,3.3,0.2,0.05,2.368249189,-32.50778629,0.619961993189905,0.254855878,86.08502899
2017,10,17,12,30,3.3,0.2,0.05,1.525368725,-12.28430151,0.490959078742821,0.211676025,69.69405979
2017,10,17,13,0,3.3,0.2,0.05,1.411345326,-9.808225936,0.419348024914867,0.133811662,67.47459753
2017,10,17,13,30,3.3,0.2,0.05,1.38945454,-11.35482983,0.44453948643512,0.128891608,60.56559051
2017,10,17,14,0,3.3,0.2,0.05,0.729660938,-2.74635803,0.783194127276246,0.0773,105.5001863
2017,10,17,14,30,3.3,0.2,0.05,1.075346066,-3.931841533,0.550499350589989,0.0906,190.5989343
2017,10,17,15,0,3.3,0.2,0.05,1.405367566,-3.438235331,0.381203031205157,0.0792,217.0227278
2017,10,17,15,30,3.3,0.2,0.05,1.545912607,-19.84364815,0.425077719952481,0.11125651,243.3680174
2017,10,17,16,0,3.3,0.2,0.05,1.541650574,-49.59810329,0.223383079036887,0.135321698,239.5782137
2017,10,17,16,30,3.3,0.2,0.05,1.799268761,-152.7026597,0.258263431402899,0.123785008,236.4907524
2017,10,17,17,0,3.3,0.2,0.05,1.237074337,-141.4316269,0.286530975637888,0.095,229.3250405
2017,10,17,17,30,3.3,0.2,0.05,1.18533005139308,-999,-999,-999,-999
2017,10,17,18,0,3.3,0.2,0.05,1.05621701030295,-999,-999,-999,-999
2017,10,17,18,30,3.3,0.2,0.05,0.725650997299145,-999,-999,-999,-999
2017,10,17,19,0,3.3,0.2,0.05,0.623093120688545,-999,-999,-999,-999
2017,10,17,19,30,3.3,0.2,0.05,0.463762133811364,-999,-999,-999,-999
2017,10,17,20,0,3.3,0.2,0.05,0.907874367348334,-999,-999,-999,-999
2017,10,17,20,30,3.3,0.2,0.05,1.12123137851146,-999,-999,-999,-999
2017,10,17,21,0,3.3,0.2,0.05,1.15053362897163,-999,-999,-999,-999
2017,10,17,21,30,3.3,0.2,0.05,1.15419641027915,-999,-999,-999,-999
2017,10,17,22,0,3.3,0.2,0.05,1.09192912805129,-999,-999,-999,-999
2017,10,17,22,30,3.3,0.2,0.05,1.23844038035214,-999,-999,-999,-999
2017,10,17,23,0,3.3,0.2,0.05,1.49483507187864,-999,-999,-999,-999
2017,10,17,23,30,3.3,0.2,0.05,1.90506657832104,-999,-999,-999,-999
2017,10,18,0,0,3.3,0.2,0.05,2.97002024348289,-999,-999,-999,-999
2017,10,18,0,30,3.3,0.2,0.05,3.42969929757682,-999,-999,-999,-999
2017,10,18,1,0,3.3,0.2,0.05,3.64946617602811,-999,-999,-999,-999
2017,10,18,1,30,3.3,0.2,0.05,2.79878521735626,-999,-999,-999,-999
2017,10,18,2,0,3.3,0.2,0.05,2.79970091268314,-999,-999,-999,-999
2017,10,18,2,30,3.3,0.2,0.05,2.91874130517759,-999,-999,-999,-999
2017,10,18,3,0,3.3,0.2,0.05,2.27867027168822,-999,-999,-999,-999
2017,10,18,3,30,3.3,0.2,0.05,1.66515440267839,-999,-999,-999,-999
2017,10,18,4,0,3.3,0.2,0.05,2.01037154091228,-999,-999,-999,-999
2017,10,18,4,30,3.3,0.2,0.05,2.11109802686912,-999,-999,-999,-999
2017,10,18,5,0,3.3,0.2,0.05,1.2356932943715,-999,-999,-999,-999
2017,10,18,5,30,3.3,0.2,0.05,1.43073639899702,-999,-999,-999,-999
2017,10,18,6,0,3.3,0.2,0.05,0.573645573037006,-999,-999,-999,-999
2017,10,18,6,30,3.3,0.2,0.05,0.438122664658714,-999,-999,-999,-999
2017,10,18,7,0,3.3,0.2,0.05,0.42713432073615,-999,-999,-999,-999
2017,10,18,7,30,3.3,0.2,0.05,0.42713432073615,-999,-999,-999,-999
2017,10,18,8,0,3.3,0.2,0.05,0.42713432073615,-999,-999,-999,-999
2017,10,18,8,30,3.3,0.2,0.05,0.639575636572392,-999,-999,-999,-999
2017,10,18,9,0,3.3,0.2,0.05,1.49849785318616,-999,-999,-999,-999
2017,10,18,9,30,3.3,0.2,0.05,2.12300206611856,-999,-999,-999,-999
2017,10,18,10,0,3.3,0.2,0.05,2.65502105103604,-999,-999,-999,-999
2017,10,18,10,30,3.3,0.2,0.05,2.94712786031088,-999,-999,-999,-999
2017,10,18,11,0,3.3,0.2,0.05,2.96544176684848,-999,-999,-999,-999
2017,10,18,11,30,3.3,0.2,0.05,3.20169116118361,-999,-999,-999,-999
2017,10,18,12,0,3.3,0.2,0.05,3.17788308268473,-999,-999,-999,-999
2017,10,18,12,30,3.3,0.2,0.05,3.374757577964,-999,-999,-999,-999
2017,10,18,13,0,3.3,0.2,0.05,3.4635800246714,-999,-999,-999,-999
2017,10,18,13,30,3.3,0.2,0.05,3.03233748,-352.4870279,0.63373043638443,0.20231663,233.462442
2017,10,18,14,0,3.3,0.2,0.05,3.03228752571075,-999,-999,-999,-999
2017,10,18,14,30,3.3,0.2,0.05,3.51119618166917,-999,-999,-999,-999
2017,10,18,15,0,3.3,0.2,0.05,2.32353934270536,-999,-999,-999,-999
2017,10,18,15,30,3.3,0.2,0.05,1.41608527376693,-999,-999,-999,-999
2017,10,18,16,0,3.3,0.2,0.05,2.5781026435781,-999,-999,-999,-999
2017,10,18,16,30,3.3,0.2,0.05,2.55612595573297,-999,-999,-999,-999
2017,10,18,17,0,3.3,0.2,0.05,2.94529646965712,-999,-999,-999,-999
2017,10,18,17,30,3.3,0.2,0.05,2.56802999498241,-999,-999,-999,-999
2017,10,18,18,0,3.3,0.2,0.05,2.8903547500443,-999,-999,-999,-999
2017,10,18,18,30,3.3,0.2,0.05,2.92789825844639,-999,-999,-999,-999
2017,10,18,19,0,3.3,0.2,0.05,2.98375567338609,-999,-999,-999,-999
2017,10,18,19,30,3.3,0.2,0.05,3.27494678733404,-999,-999,-999,-999
2017,10,18,20,0,3.3,0.2,0.05,3.77125365450319,-999,-999,-999,-999
2017,10,18,20,30,3.3,0.2,0.05,3.45625446205635,-999,-999,-999,-999
2017,10,18,21,0,3.3,0.2,0.05,3.3793360545984,-999,-999,-999,-999
2017,10,18,21,30,3.3,0.2,0.05,3.15865348082024,-999,-999,-999,-999
2017,10,18,22,0,3.3,0.2,0.05,2.97459872011729,-999,-999,-999,-999
2017,10,18,22,30,3.3,0.2,0.05,3.08997633130421,-999,-999,-999,-999
2017,10,18,23,0,3.3,0.2,0.05,2.74842197437784,-999,-999,-999,-999
2017,10,18,23,30,3.3,0.2,0.05,2.82076190520139,-999,-999,-999,-999
2017,10,19,0,0,3.3,0.2,0.05,2.55795734638673,-999,-999,-999,-999
2017,10,19,0,30,3.3,0.2,0.05,2.81160495193259,-999,-999,-999,-999
2017,10,19,1,0,3.3,0.2,0.05,2.50393132210079,-999,-999,-999,-999
2017,10,19,1,30,3.3,0.2,0.05,1.57175347933659,-999,-999,-999,-999
2017,10,19,2,0,3.3,0.2,0.05,2.1724496137701,-999,-999,-999,-999
2017,10,19,2,30,3.3,0.2,0.05,1.90964505495544,-999,-999,-999,-999
2017,10,19,3,0,3.3,0.2,0.05,1.65141897277518,-999,-999,-999,-999
2017,10,19,3,30,3.3,0.2,0.05,1.60471851110428,-999,-999,-999,-999
2017,10,19,4,0,3.3,0.2,0.05,1.09925469066633,-999,-999,-999,-999
2017,10,19,4,30,3.3,0.2,0.05,0.463762133811364,-999,-999,-999,-999
2017,10,19,5,0,3.3,0.2,0.05,1.27873097473488,-999,-999,-999,-999
2017,10,19,5,30,3.3,0.2,0.05,0.710999872069059,-999,-999,-999,-999
2017,10,19,6,0,3.3,0.2,0.05,1.29429779529184,-999,-999,-999,-999
2017,10,19,6,30,3.3,0.2,0.05,1.13679819906842,-999,-999,-999,-999
2017,10,19,7,0,3.3,0.2,0.05,1.2402717710059,-999,-999,-999,-999
2017,10,19,7,30,3.3,0.2,0.05,0.959153305653634,-999,-999,-999,-999
2017,10,19,8,0,3.3,0.2,0.05,1.86111320263078,-999,-999,-999,-999
2017,10,19,8,30,3.3,0.2,0.05,1.66607009800527,-999,-999,-999,-999
2017,10,19,9,0,3.3,0.2,0.05,2.03601101006493,-999,-999,-999,-999
2017,10,19,9,30,3.3,0.2,0.05,1.48109964197543,-999,-999,-999,-999
2017,10,19,10,0,3.3,0.2,0.05,1.29979196725312,-999,-999,-999,-999
2017,10,19,10,30,3.3,0.2,0.05,1.25034441960159,-999,-999,-999,-999
2017,10,19,11,0,3.3,0.2,0.05,0.81813622531406,-999,-999,-999,-999
2017,10,19,11,30,3.3,0.2,0.05,1.54153553354954,-999,-999,-999,-999
2017,10,19,12,0,3.3,0.2,0.05,1.77412214657715,-999,-999,-999,-999
2017,10,19,12,30,3.3,0.2,0.05,3.27494678733404,-999,-999,-999,-999
2017,10,19,13,0,3.3,0.2,0.05,3.2721997013534,-999,-999,-999,-999
2017,10,19,13,30,3.3,0.2,0.05,3.03778169767203,-999,-999,-999,-999
2017,10,19,14,0,3.3,0.2,0.05,2.87570362481421,-999,-999,-999,-999
2017,10,19,14,30,3.3,0.2,0.05,2.96544176684848,-999,-999,-999,-999
2017,10,19,15,0,3.3,0.2,0.05,2.38122814829882,-999,-999,-999,-999
2017,10,19,15,30,3.3,0.2,0.05,2.54239052582976,-999,-999,-999,-999
2017,10,19,16,0,3.3,0.2,0.05,2.60191072207698,-999,-999,-999,-999
